,Apply,Category,Company,Duration,Link,Location,Posted,Profile,Start,Stipend
121,21 Jan'20,Customer Service,Tata BlueScope Steel Private Limited,6 Months,https://internshala.com/internship/detail/sales-lead-management-customer-services-internship-in-pune-at-tata-bluescope-steel-private-limited1578285448,Pune,6 Jan'20,Sales Lead Management (Customer Services),Immediately,12000-15000 /Month
122,20 Jan'20,Customer Service,Fusion Corporate Solutions Private Limited,4 Months,https://internshala.com/internship/detail/customer-service-internship-in-delhi-gurgaon-at-fusion-corporate-solutions-private-limited1578032214,Delhi,5 Jan'20,Customer Service,Immediately,10000 /Month
123,8 Feb'20,Customer Service,Zenith Drinks Private Limited,6 Months,https://internshala.com/internship/detail/customer-service-e-commerce-internship-in-delhi-at-zenith-drinks-private-limited1578140644,Delhi,4 Jan'20,Customer Service (E-Commerce),Immediately,10000-15000 /Month
124,18 Jan'20,Customer Service,PLD Industries,1 Month,https://internshala.com/internship/detail/customer-service-part-time-job-internship-at-chennai-in-pld-industries1578117399,Chennai,4 Jan'20,Customer Service,Immediately,10000-20000 /Month
125,18 Jan'20,Customer Service,Mohar,5 Months,https://internshala.com/internship/detail/customer-acquisition-calling-part-time-job-internship-at-gurgaon-in-mohar1578114371,Gurgaon,4 Jan'20,Customer Acquisition-Calling,Immediately,10000 /Month
126,8 Feb'20,Customer Service,Consultivo,3 Months,https://internshala.com/internship/detail/customer-engagement-internship-in-kolkata-at-consultivo1578039303,Kolkata,3 Jan'20,Customer Engagement,Immediately,6000-10000 /Month
127,25 Jan'20,Customer Service,CultureAlley,6 Months,https://internshala.com/internship/detail/customer-support-internship-in-jaipur-at-culturealley1578039151,Jaipur,3 Jan'20,Customer Support,Immediately,15000 /Month
128,5 Feb'20,Customer Service,Gaming Galaxy,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-bangalore-at-gaming-galaxy1577877911,Bangalore,1 Jan'20,Customer Service,Immediately,10000-12000 /Month
129,5 Feb'20,Customer Service,Quantsapp Private Limited,6 Months,https://internshala.com/internship/detail/business-development-support-internship-in-mumbai-at-quantsapp-private-limited1577875650,Mumbai,1 Jan'20,Business Development (Support),Immediately,8000 /Month
130,31 Jan'20,Customer Service,Gifts Villa,6 Months,https://internshala.com/internship/detail/customer-service-work-from-home-job-internship-at-gifts-villa1577784149,Work From Home,1 Jan'20,Customer Service,Immediately,7000-14000 /Month
131,31 Jan'20,Customer Service,RoaDo,2 Months,https://internshala.com/internship/detail/customer-management-internship-in-bangalore-at-roado1577691290,Bangalore,31 Dec'19,Customer Management,Immediately,10000 /Month + Incentives
132,31 Jan'20,Customer Service,UA Vision Private Limited,3 Months,https://internshala.com/internship/detail/customer-support-internship-in-hyderabad-at-ua-vision-private-limited1577694107,Hyderabad,30 Dec'19,Customer Support,Immediately,5000-10000 /Month
133,4 Feb'20,Customer Service,Sweeti Chaudhary,6 Months,https://internshala.com/internship/detail/customer-support-internship-in-surat-at-sweeti-chaudhary1577472503,Surat,30 Dec'19,Customer Support,Immediately,8000-12000 /Month
134,28 Jan'20,Customer Service,Growell Trendz,6 Months,https://internshala.com/internship/detail/customer-service-data-entry-internship-in-pune-at-growell-trendz1577170377,Pune,24 Dec'19,Customer Service & Data Entry,Immediately,5000-6000 /Month
135,25 Jan'20,Customer Service,RR Lifestyles,6 Months,https://internshala.com/internship/detail/e-commerce-operations-internship-in-bangalore-at-rr-lifestyles1576940060,Bangalore,21 Dec'19,E-Commerce Operations,Immediately,10000 /Month
136,25 Jan'20,Customer Service,Concierge Technologies Private Limited,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-lucknow-at-concierge-technologies-private-limited1576912972,Lucknow,21 Dec'19,Customer Service,Immediately,6000-9000 /Month
137,23 Jan'20,Customer Service,Water International,6 Months,https://internshala.com/internship/detail/customer-support-internship-in-mumbai-at-water-international1576824003,Mumbai,20 Dec'19,Customer Support,Immediately,10000 /Month
138,22 Jan'20,Customer Service,Healthism,6 Months,https://internshala.com/internship/detail/customer-service-internship-in-mumbai-at-healthism1576489898,Mumbai,17 Dec'19,Customer Service,Immediately,7500 /Month
139,21 Jan'20,Customer Service,Carpathy,3 Months,https://internshala.com/internship/detail/customer-relationship-management-internship-in-gurugram-gurgaon-at-carpathy1576554642,Gurugram,17 Dec'19,Customer Relationship Management,Immediately,7500-10000 /Month
140,21 Jan'20,Customer Service,Internshala,6 Months,https://internshala.com/internship/detail/business-winternship-internship-in-gurgaon-at-internshala1576471169,Gurgaon,16 Dec'19,Business Winternship,Immediately,20000 /Month
