,Apply,Category,Company,Duration,Link,Location,Posted,Profile,Start,Stipend
124,29 Jan'20,Law,Amero Research & Loyalty Solutions Private Limited,2 Months,https://internshala.com/internship/detail/law-legal-internship-in-ahmedabad-at-amero-research-loyalty-solutions-private-limited1577260768,Ahmedabad,25 Dec'19,Law/ Legal,Immediately,4500 /Month
125,25 Jan'20,Law,Make Me Builder,2 Months,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-multiple-locations-in-make-me-builder1576932944,Noida,21 Dec'19,Law/ Legal,Immediately,2000-4000 /Month
126,24 Jan'20,Law,Apply Legal,1 Month,https://internshala.com/internship/detail/law-legal-part-time-job-internship-at-raipur-in-apply-legal1576822318,Raipur,20 Dec'19,Law/ Legal,Immediately,2000-5000 /Month
127,22 Jan'20,Law,Nitesh Mehra & Associates,3 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-nitesh-mehra-associates1576680556,Delhi,18 Dec'19,Law/ Legal,Immediately,Unpaid
128,22 Jan'20,Law,Lawgical Associates,1 Month,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-lawgical-associates1576652485,Delhi,18 Dec'19,Law/ Legal,3 Feb - 14 Mar'20,Unpaid
129,22 Jan'20,Law,Technotreon Enterprises,1 Month,https://internshala.com/internship/detail/law-legal-work-from-home-job-internship-at-technotreon-enterprises1576420395,Work From Home,17 Dec'19,Law/ Legal,Immediately,Unpaid
130,21 Jan'20,Law,Fair Resolution Professionals Private Limited,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-kolkata-at-fair-resolution-professionals-private-limited1576375732,Kolkata,16 Dec'19,Law/ Legal,Immediately,10000-20000 /Month
131,21 Jan'20,Law,Fair Resolution Professionals Private Limited,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-kolkata-at-fair-resolution-professionals-private-limited1576375507,Kolkata,16 Dec'19,Law/ Legal,Immediately,15000-25000 /Month
132,20 Jan'20,Law,LawRato.com,6 Months,https://internshala.com/internship/detail/law-legal-internship-in-delhi-at-lawratocom1576148380,Delhi,15 Dec'19,Law/ Legal,Immediately,22000 /Month
133,Not Provided,Law,SAHRDC,Not Provided,https://internshala.com/internship/detail/internship-at-sahrdc1572260187,Delhi,28 Oct'19,Research (Human Rights) Internship in Delhi at SAHRDC,Not Provided,Not provided
134,Not Provided,Law,Alexis Foundation,Not Provided,https://internshala.com/internship/detail/internship-at-alexis-foundation1568363035,Work From Home,13 Sep'19,Content Writing (Policy & Law),Not Provided,Not provided
135,Not Provided,Law,International Bar Association,Not Provided,https://internshala.com/internship/detail/internship-at-international-bar-association1568361222,The Hague (Netherlands),13 Sep'19,Law/ Legal,Not Provided,2000 Lump-Sum
136,Not Provided,Law,The Indian Institute For Human Settlements (IIHS),Not Provided,https://internshala.com/internship/detail/internship-at-the-indian-institute-for-human-settlements-iihs1567431413,Delhi,2 Sep'19,Multiple Profiles,Not Provided,Not provided
137,Not Provided,Law,LawLex,Not Provided,https://internshala.com/internship/detail/internship-at-lawlex1565889246,Work From Home,15 Aug'19,Law/ Legal,Not Provided,Not provided
138,Not Provided,Law,Vidhi Centre For Legal Policy (VCLP),Not Provided,https://internshala.com/internship/detail/internship-at-vidhi-centre-for-legal-policy-vclp1564485929,Delhi,30 Jul'19,Law/ Legal,Not Provided,Not provided
139,Not Provided,Law,The World Trade Organization (WTO),6 Months,https://internshala.com/internship/detail/internship-at-the-world-trade-organization-wto1561737594,Geneva (Switzerland),28 Jun'19,The WTO Accessions Internship Programme,Not Provided,CHF 1800 /Month
